krx_idx_name,native_market,native_sector_code,native_idx_name,native_source_api,date,krx_open,krx_high,krx_low,krx_close,native_open,native_high,native_low,native_close,open_match,high_match,low_match,close_match
KRX 경기소비재,KOSPI,1011,금속,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,7057.93,7114.24,6949.40,7075.96,False,False,False,False
KRX 경기소비재,KOSPI,1011,금속,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,6909.09,7121.73,6909.09,6959.89,False,False,False,False
KRX 경기소비재,KOSPI,1011,금속,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,6876.41,6876.41,6639.54,6677.76,False,False,False,False
KRX 경기소비재,KOSPI,1012,기계·장비,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,2906.90,2921.09,2806.60,2828.04,False,False,False,False
KRX 경기소비재,KOSPI,1012,기계·장비,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,2490.80,2705.30,2482.42,2690.58,False,False,False,False
KRX 경기소비재,KOSPI,1012,기계·장비,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,2935.41,2952.04,2811.22,2898.32,False,False,False,False
KRX 경기소비재,KOSPI,1012,기계·장비,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,3193.07,3231.82,3093.51,3155.49,False,False,False,False
KRX 경기소비재,KOSPI,1012,기계·장비,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,2958.01,2976.51,2924.22,2939.40,False,False,False,False
KRX 경기소비재,KOSPI,1012,기계·장비,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,2933.80,2933.80,2800.70,2826.12,False,False,False,False
KRX 경기소비재,KOSPI,1013,전기전자,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,114259.00,114259.00,106229.00,106870.20,False,False,False,False
KRX 경기소비재,KOSPI,1013,전기전자,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,84864.38,107918.70,84713.92,107016.50,False,False,False,False
KRX 경기소비재,KOSPI,1013,전기전자,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,98259.60,99611.97,94068.28,95201.30,False,False,False,False
KRX 경기소비재,KOSPI,1013,전기전자,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,112146.80,112146.80,108404.70,110898.40,False,False,False,False
KRX 경기소비재,KOSPI,1013,전기전자,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,105759.20,111279.40,103952.20,110356.70,False,False,False,False
KRX 경기소비재,KOSPI,1013,전기전자,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,108731.30,113569.80,108483.70,112518.50,False,False,False,False
KRX 경기소비재,KOSPI,1014,의료·정밀기기,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1641.88,1641.88,1539.79,1543.69,False,False,False,False
KRX 경기소비재,KOSPI,1014,의료·정밀기기,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1327.53,1500.92,1318.44,1494.65,False,False,False,False
KRX 경기소비재,KOSPI,1014,의료·정밀기기,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,1508.88,1528.85,1452.47,1491.07,False,False,False,False
KRX 경기소비재,KOSPI,1014,의료·정밀기기,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1697.58,1712.54,1635.71,1663.61,False,False,False,False
KRX 경기소비재,KOSPI,1014,의료·정밀기기,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1564.45,1583.18,1551.42,1566.64,False,False,False,False
KRX 경기소비재,KOSPI,1014,의료·정밀기기,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1535.00,1535.00,1472.71,1481.67,False,False,False,False
KRX 경기소비재,KOSPI,1015,운송장비·부품,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,5257.04,5284.43,5017.00,5055.01,False,False,False,False
KRX 경기소비재,KOSPI,1015,운송장비·부품,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,4686.05,4866.81,4598.79,4857.73,False,False,False,False
KRX 경기소비재,KOSPI,1015,운송장비·부품,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,5174.73,5199.30,5050.32,5172.94,False,False,False,False
KRX 경기소비재,KOSPI,1015,운송장비·부품,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,5391.54,5528.88,5391.54,5517.69,False,False,False,False
KRX 경기소비재,KOSPI,1015,운송장비·부품,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,5202.86,5245.26,5135.07,5176.90,False,False,False,False
KRX 경기소비재,KOSPI,1015,운송장비·부품,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,5064.47,5071.26,4976.35,5017.40,False,False,False,False
KRX 경기소비재,KOSPI,1016,유통,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,629.57,634.95,608.14,616.16,False,False,False,False
KRX 경기소비재,KOSPI,1016,유통,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,554.75,613.87,551.34,609.15,False,False,False,False
KRX 경기소비재,KOSPI,1016,유통,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,600.33,606.50,588.12,605.81,False,False,False,False
KRX 경기소비재,KOSPI,1016,유통,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,629.54,631.11,618.36,629.58,False,False,False,False
KRX 경기소비재,KOSPI,1016,유통,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,610.44,624.33,600.53,621.15,False,False,False,False
KRX 경기소비재,KOSPI,1016,유통,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,616.55,641.70,611.26,638.03,False,False,False,False
KRX 경기소비재,KOSPI,1017,전기·가스,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1079.33,1123.81,1079.33,1090.93,False,False,False,False
KRX 경기소비재,KOSPI,1017,전기·가스,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1048.46,1075.16,1038.16,1069.15,False,False,False,False
KRX 경기소비재,KOSPI,1017,전기·가스,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,1092.77,1100.07,1076.77,1100.07,False,False,False,False
KRX 경기소비재,KOSPI,1017,전기·가스,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1048.41,1060.38,1043.40,1057.62,False,False,False,False
KRX 경기소비재,KOSPI,1017,전기·가스,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1003.77,1030.20,1002.29,1019.51,False,False,False,False
KRX 경기소비재,KOSPI,1017,전기·가스,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1011.91,1016.77,995.46,1015.17,False,False,False,False
KRX 경기소비재,KOSPI,1018,건설,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,155.80,158.50,151.48,151.95,False,False,False,False
KRX 경기소비재,KOSPI,1018,건설,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,126.17,131.41,124.71,131.38,False,False,False,False
KRX 경기소비재,KOSPI,1018,건설,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,158.60,158.99,149.89,154.26,False,False,False,False
KRX 경기소비재,KOSPI,1018,건설,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,168.18,170.57,160.73,164.42,False,False,False,False
KRX 경기소비재,KOSPI,1018,건설,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,160.09,163.74,159.20,159.84,False,False,False,False
KRX 경기소비재,KOSPI,1018,건설,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,157.99,157.99,150.55,151.28,False,False,False,False
KRX 경기소비재,KOSPI,1019,운송·창고,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1967.49,2030.18,1967.49,1991.92,False,False,False,False
KRX 경기소비재,KOSPI,1019,운송·창고,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1922.45,1978.14,1894.64,1954.34,False,False,False,False
KRX 경기소비재,KOSPI,1019,운송·창고,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,2017.26,2043.70,1999.09,2043.70,False,False,False,False
KRX 경기소비재,KOSPI,1019,운송·창고,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1976.13,2018.48,1976.13,2016.85,False,False,False,False
KRX 경기소비재,KOSPI,1019,운송·창고,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1984.40,1996.27,1958.30,1959.86,False,False,False,False
KRX 경기소비재,KOSPI,1019,운송·창고,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1949.53,1982.54,1930.72,1977.13,False,False,False,False
KRX 경기소비재,KOSPI,1020,통신,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,639.40,664.36,629.32,648.44,False,False,False,False
KRX 경기소비재,KOSPI,1020,통신,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,593.19,593.19,571.65,577.86,False,False,False,False
KRX 경기소비재,KOSPI,1020,통신,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,618.66,620.00,600.63,607.84,False,False,False,False
KRX 경기소비재,KOSPI,1020,통신,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,616.68,651.75,615.77,649.90,False,False,False,False
KRX 경기소비재,KOSPI,1020,통신,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,631.38,642.42,625.82,628.99,False,False,False,False
KRX 경기소비재,KOSPI,1020,통신,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,626.20,655.82,621.22,650.25,False,False,False,False
KRX 경기소비재,KOSPI,1021,금융,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1145.40,1152.36,1111.09,1125.28,False,False,False,False
KRX 경기소비재,KOSPI,1021,금융,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1004.01,1085.69,995.34,1083.23,False,False,False,False
KRX 경기소비재,KOSPI,1021,금융,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,1085.58,1091.11,1066.08,1082.46,False,False,False,False
KRX 경기소비재,KOSPI,1021,금융,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1137.83,1146.03,1128.16,1145.93,False,False,False,False
KRX 경기소비재,KOSPI,1021,금융,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1100.75,1113.56,1085.23,1102.85,False,False,False,False
KRX 경기소비재,KOSPI,1021,금융,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1090.31,1115.46,1086.32,1115.46,False,False,False,False
KRX 경기소비재,KOSPI,1024,증권,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,5688.28,5688.28,5373.58,5464.58,False,False,False,False
KRX 경기소비재,KOSPI,1024,증권,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,5030.59,5295.42,4971.88,5289.07,False,False,False,False
KRX 경기소비재,KOSPI,1024,증권,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,5299.62,5330.70,5095.06,5166.39,False,False,False,False
KRX 경기소비재,KOSPI,1024,증권,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,5497.68,5535.72,5422.31,5531.96,False,False,False,False
KRX 경기소비재,KOSPI,1024,증권,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,5132.93,5358.14,5132.93,5287.55,False,False,False,False
KRX 경기소비재,KOSPI,1024,증권,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,5220.15,5244.11,5098.21,5158.04,False,False,False,False
KRX 경기소비재,KOSPI,1025,보험,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,47697.94,48364.04,46776.82,47950.69,False,False,False,False
KRX 경기소비재,KOSPI,1025,보험,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,43149.09,46992.08,42761.91,46770.23,False,False,False,False
KRX 경기소비재,KOSPI,1025,보험,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,44482.34,44955.48,43857.00,44662.49,False,False,False,False
KRX 경기소비재,KOSPI,1025,보험,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,47168.59,47744.61,46376.42,47350.39,False,False,False,False
KRX 경기소비재,KOSPI,1025,보험,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,46282.68,48235.32,46113.33,47471.18,False,False,False,False
KRX 경기소비재,KOSPI,1025,보험,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,46924.84,50634.35,46355.95,50580.16,False,False,False,False
KRX 경기소비재,KOSPI,1026,일반서비스,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1287.23,1326.01,1283.44,1299.02,False,False,False,False
KRX 경기소비재,KOSPI,1026,일반서비스,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1223.65,1235.19,1200.44,1233.28,False,False,False,False
KRX 경기소비재,KOSPI,1026,일반서비스,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,1322.21,1325.77,1293.24,1322.67,False,False,False,False
KRX 경기소비재,KOSPI,1026,일반서비스,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1347.42,1362.00,1335.14,1350.76,False,False,False,False
KRX 경기소비재,KOSPI,1026,일반서비스,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1332.92,1344.76,1316.62,1320.52,False,False,False,False
KRX 경기소비재,KOSPI,1026,일반서비스,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1310.93,1310.93,1281.58,1293.14,False,False,False,False
KRX 경기소비재,KOSPI,1027,제조,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,20779.54,20779.54,19579.09,19679.13,False,False,False,False
KRX 경기소비재,KOSPI,1027,제조,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,16271.65,19665.99,16208.92,19530.98,False,False,False,False
KRX 경기소비재,KOSPI,1027,제조,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,18549.17,18730.55,17867.40,18153.36,False,False,False,False
KRX 경기소비재,KOSPI,1027,제조,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,20728.22,20757.87,20194.04,20608.24,False,False,False,False
KRX 경기소비재,KOSPI,1027,제조,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,19706.18,20491.57,19435.78,20338.08,False,False,False,False
KRX 경기소비재,KOSPI,1027,제조,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,20044.70,20688.40,19993.73,20528.83,False,False,False,False
KRX 경기소비재,KOSPI,1045,부동산,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,867.08,881.96,866.60,870.42,False,False,False,False
KRX 경기소비재,KOSPI,1045,부동산,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,866.33,869.25,853.53,862.27,False,False,False,False
KRX 경기소비재,KOSPI,1045,부동산,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,879.13,889.89,878.25,889.89,False,False,False,False
KRX 경기소비재,KOSPI,1045,부동산,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,902.99,923.35,900.59,923.35,False,False,False,False
KRX 경기소비재,KOSPI,1045,부동산,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,911.87,912.99,899.94,905.93,False,False,False,False
KRX 경기소비재,KOSPI,1045,부동산,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,904.71,904.71,889.56,899.22,False,False,False,False
KRX 경기소비재,KOSPI,1046,IT 서비스,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1192.44,1192.44,1138.22,1163.55,False,False,False,False
KRX 경기소비재,KOSPI,1046,IT 서비스,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1157.43,1172.42,1130.39,1162.86,False,False,False,False
KRX 경기소비재,KOSPI,1046,IT 서비스,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,1230.11,1254.58,1206.62,1225.01,False,False,False,False
KRX 경기소비재,KOSPI,1046,IT 서비스,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1289.60,1325.51,1283.17,1312.89,False,False,False,False
KRX 경기소비재,KOSPI,1046,IT 서비스,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1220.13,1266.16,1212.27,1250.45,False,False,False,False
KRX 경기소비재,KOSPI,1046,IT 서비스,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1234.96,1240.80,1200.73,1232.48,False,False,False,False
KRX 경기소비재,KOSPI,1047,오락·문화,kospi_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,939.76,950.33,923.82,944.56,False,False,False,False
KRX 경기소비재,KOSPI,1047,오락·문화,kospi_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,835.17,842.49,817.81,835.41,False,False,False,False
KRX 경기소비재,KOSPI,1047,오락·문화,kospi_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,866.75,884.72,860.72,884.68,False,False,False,False
KRX 경기소비재,KOSPI,1047,오락·문화,kospi_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,852.21,872.45,852.21,866.34,False,False,False,False
KRX 경기소비재,KOSPI,1047,오락·문화,kospi_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,837.89,852.01,836.90,840.62,False,False,False,False
KRX 경기소비재,KOSPI,1047,오락·문화,kospi_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,827.67,829.26,816.53,822.78,False,False,False,False
KRX 경기소비재,KOSDAQ,2012,일반서비스,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,3872.37,3971.49,3795.32,3805.14,False,False,False,False
KRX 경기소비재,KOSDAQ,2012,일반서비스,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,3439.35,3686.98,3407.89,3657.04,False,False,False,False
KRX 경기소비재,KOSDAQ,2012,일반서비스,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,4329.75,4392.46,4193.41,4392.46,False,False,False,False
KRX 경기소비재,KOSDAQ,2012,일반서비스,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,4659.72,4761.55,4562.60,4633.43,False,False,False,False
KRX 경기소비재,KOSDAQ,2012,일반서비스,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,4648.03,4747.88,4544.41,4643.82,False,False,False,False
KRX 경기소비재,KOSDAQ,2012,일반서비스,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,4482.31,4482.31,4291.22,4367.78,False,False,False,False
KRX 경기소비재,KOSDAQ,2024,제조,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,2650.25,2650.25,2522.91,2530.58,False,False,False,False
KRX 경기소비재,KOSDAQ,2024,제조,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,2215.68,2436.18,2204.43,2422.39,False,False,False,False
KRX 경기소비재,KOSDAQ,2024,제조,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,2708.36,2734.49,2593.19,2662.87,False,False,False,False
KRX 경기소비재,KOSDAQ,2024,제조,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,2937.44,2972.50,2849.09,2922.07,False,False,False,False
KRX 경기소비재,KOSDAQ,2024,제조,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,2841.22,2857.13,2804.08,2823.72,False,False,False,False
KRX 경기소비재,KOSDAQ,2024,제조,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,2767.62,2767.62,2669.28,2689.01,False,False,False,False
KRX 경기소비재,KOSDAQ,2026,건설,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,72.52,73.95,71.86,72.12,False,False,False,False
KRX 경기소비재,KOSDAQ,2026,건설,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,64.62,66.10,63.50,66.02,False,False,False,False
KRX 경기소비재,KOSDAQ,2026,건설,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,73.11,73.45,70.85,72.34,False,False,False,False
KRX 경기소비재,KOSDAQ,2026,건설,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,77.42,77.55,74.97,76.18,False,False,False,False
KRX 경기소비재,KOSDAQ,2026,건설,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,74.48,75.38,74.11,75.11,False,False,False,False
KRX 경기소비재,KOSDAQ,2026,건설,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,74.14,74.14,72.09,72.62,False,False,False,False
KRX 경기소비재,KOSDAQ,2027,유통,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,446.39,446.93,432.08,432.82,False,False,False,False
KRX 경기소비재,KOSDAQ,2027,유통,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,390.88,421.35,388.66,420.99,False,False,False,False
KRX 경기소비재,KOSDAQ,2027,유통,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,454.79,458.56,441.71,451.21,False,False,False,False
KRX 경기소비재,KOSDAQ,2027,유통,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,487.76,495.65,481.89,490.63,False,False,False,False
KRX 경기소비재,KOSDAQ,2027,유통,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,490.85,492.42,484.51,486.33,False,False,False,False
KRX 경기소비재,KOSDAQ,2027,유통,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,485.90,486.49,468.43,472.17,False,False,False,False
KRX 경기소비재,KOSDAQ,2029,운송·창고,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,3089.48,3097.25,3028.21,3056.60,False,False,False,False
KRX 경기소비재,KOSDAQ,2029,운송·창고,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,2828.62,2934.10,2823.75,2931.90,False,False,False,False
KRX 경기소비재,KOSDAQ,2029,운송·창고,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,2983.71,3010.81,2953.40,2976.87,False,False,False,False
KRX 경기소비재,KOSDAQ,2029,운송·창고,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,3028.06,3140.80,3015.92,3136.13,False,False,False,False
KRX 경기소비재,KOSDAQ,2029,운송·창고,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,3108.61,3115.72,3062.34,3115.72,False,False,False,False
KRX 경기소비재,KOSDAQ,2029,운송·창고,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,3112.58,3116.81,3050.06,3099.27,False,False,False,False
KRX 경기소비재,KOSDAQ,2031,금융,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,1337.97,1343.65,1292.94,1295.91,False,False,False,False
KRX 경기소비재,KOSDAQ,2031,금융,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,1228.45,1305.38,1214.23,1296.46,False,False,False,False
KRX 경기소비재,KOSDAQ,2031,금융,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,1420.35,1461.83,1350.38,1401.73,False,False,False,False
KRX 경기소비재,KOSDAQ,2031,금융,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,1515.67,1543.77,1476.54,1519.10,False,False,False,False
KRX 경기소비재,KOSDAQ,2031,금융,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,1436.42,1465.86,1431.72,1441.72,False,False,False,False
KRX 경기소비재,KOSDAQ,2031,금융,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,1411.96,1411.96,1362.73,1368.47,False,False,False,False
KRX 경기소비재,KOSDAQ,2037,오락·문화,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,282.31,285.64,278.81,280.73,False,False,False,False
KRX 경기소비재,KOSDAQ,2037,오락·문화,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,270.82,274.56,266.72,273.30,False,False,False,False
KRX 경기소비재,KOSDAQ,2037,오락·문화,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,294.45,300.40,290.82,296.90,False,False,False,False
KRX 경기소비재,KOSDAQ,2037,오락·문화,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,284.95,290.07,282.64,285.76,False,False,False,False
KRX 경기소비재,KOSDAQ,2037,오락·문화,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,277.65,283.33,277.65,280.32,False,False,False,False
KRX 경기소비재,KOSDAQ,2037,오락·문화,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,276.07,276.07,268.72,272.52,False,False,False,False
KRX 경기소비재,KOSDAQ,2056,음식료·담배,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,4104.60,4125.51,4049.38,4058.04,False,False,False,False
KRX 경기소비재,KOSDAQ,2056,음식료·담배,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,3879.08,3955.49,3850.82,3953.24,False,False,False,False
KRX 경기소비재,KOSDAQ,2056,음식료·담배,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,4129.76,4208.49,4129.76,4170.31,False,False,False,False
KRX 경기소비재,KOSDAQ,2056,음식료·담배,kosdaq_dd_trd,2026-08-14,1703.75,1745.76,1703.59,1731.70,4200.53,4229.92,4176.83,4208.86,False,False,False,False
KRX 경기소비재,KOSDAQ,2056,음식료·담배,kosdaq_dd_trd,2026-08-20,1661.71,1670.90,1639.00,1646.11,4033.03,4052.06,4012.21,4044.01,False,False,False,False
KRX 경기소비재,KOSDAQ,2056,음식료·담배,kosdaq_dd_trd,2026-08-21,1628.28,1648.84,1612.78,1646.53,4035.82,4035.82,3950.56,3983.16,False,False,False,False
KRX 경기소비재,KOSDAQ,2058,섬유·의류,kosdaq_dd_trd,2026-07-24,1669.10,1683.81,1623.07,1642.81,25.81,26.05,25.38,25.61,False,False,False,False
KRX 경기소비재,KOSDAQ,2058,섬유·의류,kosdaq_dd_trd,2026-07-31,1594.35,1611.79,1556.05,1605.86,23.67,24.43,23.49,24.39,False,False,False,False
KRX 경기소비재,KOSDAQ,2058,섬유·의류,kosdaq_dd_trd,2026-08-07,1698.13,1698.13,1634.19,1675.95,26.06,26.28,25.90,26.26,False,False,False,False
