date,strategy_id,valuation_basis_date,cash,pending_sale_proceeds,invested_market_value,equity,drawdown,exposure,cash_ratio,open_positions,valuation_is_execution_support_only
2021-01-18,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-18,31349634.624257766,0.0,163913990.0,195263624.62425777,-0.026589545074848675,0.8394496943064368,0.16055030569356324,34,False
2021-01-19,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-19,31349634.624257766,0.0,168284419.0,199634053.62425777,-0.004802480078516691,0.8429644940073068,0.1570355059926932,34,False
2021-01-20,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-20,31349634.624257766,0.0,169704582.0,201054216.62425777,0.0,0.8440737272233099,0.15592627277669013,34,False
2021-01-21,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-21,31349634.624257766,0.0,172303690.0,203653324.62425777,0.0,0.8460637228383179,0.15393627716168212,34,False
2021-01-22,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-22,31349634.624257766,0.0,169980857.0,201330491.62425777,-0.01140581919929684,0.8442876964570004,0.1557123035429996,34,False
2021-01-25,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-25,21385877.974911265,0.0,183222983.0,204608860.97491127,0.0,0.8954792188714956,0.1045207811285043,36,False
2021-01-26,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-26,21385877.974911265,0.0,179822089.0,201207966.97491127,-0.016621440458617354,0.8937125686599782,0.10628743134002185,36,False
2021-01-27,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-27,21385877.974911265,0.0,179775519.0,201161396.97491127,-0.0168490454595841,0.8936879625190787,0.10631203748092134,36,False
2021-01-28,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-28,21385877.974911265,0.0,176403276.0,197789153.97491127,-0.033330457769550015,0.8918753756456029,0.10812462435439697,36,False
2021-01-29,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-01-29,21385877.974911265,4114366.44507,166534008.0,192034252.41998127,-0.06145681323387009,0.8672099164673398,0.13279008353266017,35,False
2021-02-01,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-01,5703222.032989417,8166647.672505,183884009.0,197753878.7054944,-0.033502861199434575,0.929862970090462,0.07013702990953803,37,False
2021-02-02,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-02,13869869.705494417,0.0,185917485.0,199787354.7054944,-0.023564503738711884,0.9305768389298716,0.06942316107012841,37,False
2021-02-03,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-03,13869869.705494417,0.0,187319678.0,201189547.7054944,-0.01671146231460685,0.9310606844954121,0.0689393155045879,37,False
2021-02-04,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-04,13869869.705494417,0.0,186709953.0,200579822.7054944,-0.01969141634540894,0.9308511219203781,0.06914887807962194,37,False
2021-02-05,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-05,13869869.705494417,0.0,189332731.0,203202600.7054944,-0.006872919690361301,0.9317436407932776,0.06825635920672245,37,False
2021-02-08,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-08,3911350.072582566,0.0,201895722.0,205807072.07258257,0.0,0.9809950647798772,0.01900493522012275,39,False
2021-02-09,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-09,3911350.072582566,0.0,199255519.0,203166869.07258257,-0.012828533895418714,0.9807480910128845,0.019251908987115478,39,False
2021-02-10,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-10,3911350.072582566,0.0,202996133.0,206907483.07258257,0.0,0.9810961400984687,0.01890385990153133,39,False
2021-02-15,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-15,3911350.072582566,0.0,203595330.0,207506680.07258257,0.0,0.981150726949058,0.018849273050941962,39,False
2021-02-16,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-16,3911350.072582566,0.0,204608929.0,208520279.07258257,0.0,0.9812423516313198,0.01875764836868019,39,False
2021-02-17,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-17,3911350.072582566,0.0,203064934.0,206976284.07258257,-0.007404531620939125,0.9811024239317634,0.01889757606823655,39,False
2021-02-18,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-18,3911350.072582566,0.0,202005299.0,205916649.07258257,-0.01248621962132379,0.981005178113578,0.018994821886421983,39,False
2021-02-19,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-19,3911350.072582566,0.0,202600928.0,206512278.07258257,-0.009629763632251098,0.9810599635571893,0.018940036442810677,39,False
2021-02-22,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-22,3911350.072582566,0.0,201314306.0,205225656.07258257,-0.015800012423986765,0.9809412227134056,0.019058777286594376,39,False
2021-02-23,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-23,3911350.072582566,0.0,201080632.0,204991982.07258257,-0.01692064203871435,0.9809194972747878,0.01908050272521222,39,False
2021-02-24,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-24,3911350.072582566,0.0,193704538.0,197615888.07258257,-0.05229415118998737,0.980207309691891,0.01979269030810904,39,False
2021-02-25,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-25,3911350.072582566,4236344.46495,194732992.0,202880686.53753257,-0.027045774924782995,0.9598399696068396,0.04016003039316045,38,False
2021-02-26,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-02-26,8147694.537532566,0.0,190781497.0,198929191.53753257,-0.04599594618666081,0.9590422377200718,0.040957762279928214,38,False
2021-03-02,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-02,3148150.918462566,11100498.085305002,185925183.0,200173832.00376758,-0.040027028094997585,0.9288186229881467,0.07118137701185331,37,False
2021-03-03,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-03,14248649.003767569,0.0,189395810.0,203644459.00376758,-0.023382953881036173,0.930031737305929,0.06996826269407093,37,False
2021-03-04,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-04,14248649.003767569,0.0,187787341.0,202035990.00376758,-0.031096683246610857,0.9294746990202,0.07052530097979998,37,False
2021-03-05,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-05,14248649.003767569,4099816.7793,182470223.0,200818688.78306758,-0.03693449061054721,0.9086316821693406,0.09136831783065927,36,False
2021-03-08,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-08,8651325.43016757,0.0,189559732.0,198211057.43016756,-0.04943989950649619,0.9563529626331996,0.04364703736680054,38,False
2021-03-09,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-09,8651325.43016757,4206547.5466950005,185963837.0,198821709.97686258,-0.04651139514514113,0.9353296328737999,0.06467036712620004,37,False
2021-03-10,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-10,12857872.976862572,4049989.1568,180792881.0,197700743.13366258,-0.05188721205937907,0.9144774983357983,0.08552250166420172,36,False
2021-03-11,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-11,16907862.133662574,4170422.5203825003,179713267.0,200791551.65404508,-0.03706463204879584,0.8950240461791837,0.10497595382081625,35,False
2021-03-12,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-12,21078284.654045075,0.0,181940401.0,203018685.65404508,-0.026383973026539498,0.8961756422265307,0.1038243577734693,35,False
2021-03-15,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-15,16094208.804792576,0.0,187647951.0,203742159.80479258,-0.02291441047864129,0.9210069785251486,0.07899302147485135,36,False
2021-03-16,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-16,16094208.804792576,0.0,188887049.0,204981257.80479258,-0.01697207237363285,0.9214844860591138,0.07851551394088618,36,False
2021-03-17,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-17,16094208.804792576,0.0,188271120.0,204365328.80479258,-0.019925881004330126,0.9212478510962807,0.07875214890371927,36,False
2021-03-18,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-18,16094208.804792576,0.0,187804363.0,203898571.80479258,-0.02216430597707597,0.9210675746164579,0.07893242538354202,36,False
2021-03-19,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-19,16094208.804792576,0.0,186495348.0,202589556.80479258,-0.028441944803486496,0.9205575595374823,0.07944244046251767,36,False
2021-03-22,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-22,11127603.025657576,0.0,192764258.0,203891861.02565756,-0.022196488837970207,0.9454239959864936,0.054576004013506395,37,False
2021-03-23,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-23,11127603.025657576,0.0,190762599.0,201890202.02565756,-0.03179583816218268,0.9448828971688116,0.05511710283118843,37,False
2021-03-24,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-24,11127603.025657576,0.0,190563216.0,201690819.02565756,-0.032752018543710903,0.9448284107357311,0.055171589264268926,37,False
2021-03-25,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-25,11127603.025657576,0.0,191190441.0,202318044.02565756,-0.02974403772386147,0.9449994533149678,0.05500054668503218,37,False
2021-03-26,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-26,11127603.025657576,0.0,193752980.0,204880583.02565756,-0.017454878072832858,0.9456873713393131,0.054312628660686924,37,False
2021-03-29,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-29,1225977.754620078,0.0,204674697.0,205900674.75462008,-0.012562827604171045,0.9940457807820148,0.005954219217985195,39,False
2021-03-30,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-30,1225977.754620078,0.0,205241319.0,206467296.75462008,-0.009845480387295491,0.9940621213437152,0.005937878656284798,39,False
2021-03-31,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-03-31,1225977.754620078,0.0,206481436.0,207707413.75462008,-0.003898255467419287,0.9940975734449786,0.005902426555021358,39,False
2021-04-01,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-01,1225977.754620078,0.0,205124664.0,206350641.75462008,-0.010404922377872383,0.9940587645175442,0.005941235482455819,39,False
2021-04-02,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-02,1225977.754620078,0.0,204901837.0,206127814.75462008,-0.011473533071235331,0.9940523419603535,0.005947658039646488,39,False
2021-04-05,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-05,1225977.754620078,0.0,206821699.0,208047676.75462008,-0.002266457344410111,0.9941072268926798,0.005892773107320233,39,False
2021-04-06,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-06,1225977.754620078,0.0,206952637.0,208178614.75462008,-0.0016385184188419943,0.9941109332672564,0.005889066732743595,39,False
2021-04-07,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-07,1225977.754620078,0.0,208127563.0,209353540.75462008,0.0,0.9941439836641836,0.005856016335816488,39,False
2021-04-08,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-08,1225977.754620078,0.0,209081622.0,210307599.75462008,0.0,0.994170549442576,0.005829450557424022,39,False
2021-04-09,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-09,1225977.754620078,0.0,209610885.0,210836862.75462008,0.0,0.9941851830908387,0.005814816909161267,39,False
2021-04-12,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-12,1225977.754620078,0.0,209869225.0,211095202.75462008,0.0,0.9941922993103488,0.005807700689651253,39,False
2021-04-13,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-13,1225977.754620078,0.0,211121388.0,212347365.75462008,0.0,0.994226545969792,0.005773454030208069,39,False
2021-04-14,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-14,1225977.754620078,0.0,211016776.0,212242753.75462008,-0.000492645621612664,0.9942237003010361,0.005776299698963885,39,False
2021-04-15,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-15,1225977.754620078,0.0,210947767.0,212173744.75462008,-0.0008176272843460897,0.9942218215734566,0.00577817842654343,39,False
2021-04-16,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-16,1225977.754620078,0.0,211325066.0,212551043.75462008,0.0,0.9942320784082557,0.005767921591744382,39,False
2021-04-19,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-19,1225977.754620078,0.0,211548927.0,212774904.75462008,0.0,0.9942381468527319,0.0057618531472681,39,False
2021-04-20,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-20,1225977.754620078,0.0,214470684.0,215696661.75462008,0.0,0.9943161950461025,0.005683804953897569,39,False
2021-04-21,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-21,1225977.754620078,0.0,210609394.0,211835371.75462008,-0.017901482427172044,0.9942125918610033,0.005787408138996691,39,False
2021-04-22,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-22,1225977.754620078,0.0,213088613.0,214314590.75462008,-0.006407475149394104,0.994279541349456,0.005720458650544068,39,False
2021-04-23,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-23,1225977.754620078,0.0,213993429.0,215219406.75462008,-0.0022126211695521203,0.9943035910510716,0.005696408948928395,39,False
2021-04-26,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-26,1225977.754620078,0.0,216950011.0,218175988.75462008,0.0,0.9943807851559737,0.005619214844026308,39,False
2021-04-27,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-27,1225977.754620078,0.0,218133639.0,219359616.75462008,0.0,0.9944111055044763,0.00558889449552367,39,False
2021-04-28,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-28,1225977.754620078,0.0,216115160.0,217341137.75462008,-0.00920168912520447,0.9943592006221841,0.005640799377815979,39,False
2021-04-29,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-29,1225977.754620078,0.0,215387912.0,216613889.75462008,-0.012517012204080524,0.9943402625011311,0.005659737498868904,39,False
2021-04-30,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-04-30,1225977.754620078,0.0,215883485.0,217109462.75462008,-0.010257831561207853,0.9943531813903216,0.005646818609678445,39,False
2021-05-03,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-03,1225977.754620078,11690556.79095,201515882.0,214432416.54557008,-0.022461746979443586,0.9397640769355172,0.06023592306448276,37,False
2021-05-04,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-04,12916534.54557008,4175056.489275,197475332.0,214566923.03484508,-0.021848568987682837,0.9203437752981644,0.07965622470183557,36,False
2021-05-06,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-06,17091591.03484508,0.0,202173967.0,219265558.03484508,-0.0004287877648884164,0.9220507261239408,0.07794927387605914,36,False
2021-05-07,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-07,17091591.03484508,0.0,204469904.0,221561495.03484508,0.0,0.9228584775880977,0.0771415224119023,36,False
2021-05-10,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-10,12119779.274930082,0.0,213628129.0,225747908.2749301,0.0,0.9463127726518296,0.053687227348170365,37,False
2021-05-11,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-11,12119779.274930082,0.0,213666706.0,225786485.2749301,0.0,0.9463219454425167,0.053678054557483236,37,False
2021-05-12,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-12,12119779.274930082,0.0,209902825.0,222022604.2749301,-0.016670089865728155,0.9454119578746937,0.05458804212530625,37,False
2021-05-13,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-13,12119779.274930082,0.0,207569554.0,219689333.2749301,-0.027004060905486793,0.9448321905562761,0.05516780944372384,37,False
2021-05-14,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-14,12119779.274930082,0.0,207570503.0,219690282.2749301,-0.026999857819554274,0.9448324288656388,0.05516757113436113,37,False
2021-05-17,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-17,2129241.8590710843,0.0,215764681.0,217893922.85907108,-0.034955867293157916,0.9902280805672207,0.009771919432779363,39,False
2021-05-18,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-18,2129241.8590710843,0.0,219562701.0,221691942.85907108,-0.018134577057937196,0.9903954928103786,0.009604507189621398,39,False
2021-05-20,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-20,2129241.8590710843,0.0,216955397.0,219084638.85907108,-0.029682230128603493,0.9902811905473631,0.009718809452636912,39,False
2021-05-21,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-21,2129241.8590710843,0.0,211669112.0,213798353.85907108,-0.05309499105432114,0.9900408874968485,0.009959112503151504,39,False
2021-05-24,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-24,2129241.8590710843,0.0,211319740.0,213448981.85907108,-0.05464234673229529,0.9900245864818559,0.009975413518144155,39,False
2021-05-25,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-25,2129241.8590710843,3915653.88654,209513034.0,215557929.74561107,-0.04530189447284305,0.9719569780951928,0.0280430219048073,38,False
2021-05-26,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-26,6044895.745611085,0.0,210141969.0,216186864.74561107,-0.04251636459830621,0.9720385613958362,0.02796143860416388,38,False
2021-05-27,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-27,6044895.745611085,0.0,209499346.0,215544241.74561107,-0.045362518119042905,0.9719551972409203,0.028044802759079838,38,False
2021-05-28,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-28,6044895.745611085,0.0,210951770.0,216996665.74561107,-0.03892978589314611,0.9721429095472941,0.027857090452705943,38,False
2021-05-31,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-05-31,1060169.1487610852,0.0,217409800.0,218469969.1487611,-0.032404579562235525,0.9951473003228228,0.0048526996771771054,39,False
2021-06-01,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-01,1060169.1487610852,23372994.66908985,195532868.0,219966031.81785095,-0.025778573283479878,0.8889230140857225,0.11107698591427745,35,False
2021-06-02,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-02,24433163.817850936,0.0,196249431.0,220682594.81785095,-0.022604942234980774,0.8892836843883505,0.11071631561164944,35,False
2021-06-03,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-03,24433163.817850936,0.0,195289993.0,219723156.81785095,-0.026854257683740945,0.8888002331128626,0.11119976688713729,35,False
2021-06-04,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-04,24433163.817850936,0.0,193659251.0,218092414.81785095,-0.0340767537424147,0.8879687593066575,0.11203124069334242,35,False
2021-06-07,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-07,4531588.31724414,0.0,213746080.0,218277668.31724414,-0.03325627283910637,0.9792393406426811,0.020760659357318877,39,False
2021-06-08,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-08,4531588.31724414,0.0,213695173.0,218226761.31724414,-0.03348173806098631,0.9792344976853852,0.02076550231461487,39,False
2021-06-09,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-09,4531588.31724414,0.0,212195447.0,216727035.31724414,-0.04012396909697524,0.9790908028128064,0.02090919718719365,39,False
2021-06-10,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-10,4531588.31724414,0.0,211530696.0,216062284.31724414,-0.04306812671203608,0.9790264722435758,0.020973527756424214,39,False
2021-06-11,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-11,4531588.31724414,0.0,211771264.0,216302852.31724414,-0.042002659929526565,0.9790497986101551,0.02095020138984488,39,False
2021-06-14,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-14,4531588.31724414,0.0,210951453.0,215483041.31724414,-0.045633572554796165,0.97897009300805,0.021029906991949895,39,False
2021-06-15,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-15,4531588.31724414,0.0,211202322.0,215733910.31724414,-0.04452248302393025,0.9789945479105242,0.0210054520894758,39,False
2021-06-16,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-16,4531588.31724414,0.0,212372762.0,216904350.31724414,-0.03933864751413518,0.979107895666379,0.020892104333620983,39,False
2021-06-17,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-17,4531588.31724414,0.0,210912547.0,215444135.31724414,-0.0458058857911382,0.9789662953202634,0.02103370467973668,39,False
2021-06-18,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-18,4531588.31724414,0.0,210128517.0,214660105.31724414,-0.04927832568959056,0.9788894712850953,0.021110528714904656,39,False
2021-06-21,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-21,4531588.31724414,0.0,207141315.0,211672903.31724414,-0.06250853296423153,0.9785915521248724,0.02140844787512758,39,False
2021-06-22,PATTERN_A_FAST_CORE_V2_NEG40_WEAK_PROTECT_SOFT_EXIT_V01,2021-06-22,4531588.31724414,0.0,209870740.0,214402328.31724414,-0.05042001049719147,0.9788640899900168,0.02113591000998318,39,False
